Name	Type	ADDR_MOD	Library	Length	Value	Attribute	FRD	Save	Access	MOD_BUS	EDU	Cold_start	Index	Ar_count	Ar_period	Ar_filter	Comment
GVL|REG_6238	I				0	Internal	0	FALSE	RW	6238		0	255				REG_6238. ПЧ2_Тип управления частотой (1 -цифровой, 2 - аналоговый)
GVL|REG_6240	I				0	Internal	0	FALSE	RW	6240		0	256				REG_6240. ПЧ2_Резерв до 6245
GVL|REG_6246	I				0	Internal	0	FALSE	RW	6246		0	257				REG_6246. Задаём позицию для перехода задвижки 2112, %
GVL|REG_6247	I				0	Internal	0	FALSE	RW	6247		0	258				REG_6247. Статус аварии задвижки 2112
GVL|REG_6248	I				0	Internal	0	FALSE	RW	6248		0	259				REG_6248. Индикация задвижки (открывается, закрывается, авария, стоп, открыта, закрыта)
GVL|REG_6249	I				0	Internal	0	FALSE	RW	6249		0	260				REG_6249. Задвижка 2112. Задаём задержку до выхода в аварию на откр./закр.
GVL|REG_6250	I				0	Internal	0	FALSE	RW	6250		0	261				REG_6250. Задаём позицию для перехода задвижки 2122, %
GVL|REG_6251	I				0	Internal	0	FALSE	RW	6251		0	262				REG_6251. Статус аварии задвижки 2122
GVL|REG_6252	I				0	Internal	0	FALSE	RW	6252		0	263				REG_6252. Индикация задвижки (открывается, закрывается, авария, стоп, открыта, закрыта)
GVL|REG_6253	I				0	Internal	0	FALSE	RW	6253		0	264				REG_6253. Задвижка 2122. Задаём задержку на откр./закр.
GVL|REG_6254	I				0	Internal	0	FALSE	RW	6254		0	265				REG_6254. Разрешить управление задвижкой 2112 через панель HMI (1 - ручной режим)
GVL|REG_6255	I				0	Internal	0	FALSE	RW	6255		0	266				REG_6255. Разрешить управление задвижкой 2122 через панель HMI (1 - ручной режим)
GVL|REG_6261	I				0	Internal	0	FALSE	RW	6261		0	267				REG_6261. Линия_1. ПИД. Коэффициент P_kp .REAL
GVL|REG_6263	I				0	Internal	0	FALSE	RW	6263		0	268				REG_6263. Линия_1. ПИД. Коэффициент I_tn .REAL
GVL|REG_6265	I				0	Internal	0	FALSE	RW	6265		0	269				REG_6265. Линия_1. ПИД. Коэффициент D_tv .REAL
GVL|REG_6267	I				0	Internal	0	FALSE	RW	6267		0	270				REG_6267. Линия_2. ПИД. Коэффициент P_kp .REAL
GVL|REG_6269	I				0	Internal	0	FALSE	RW	6269		0	271				REG_6269. Линия_2. ПИД. Коэффициент I_tn .REAL
GVL|REG_6271	I				0	Internal	0	FALSE	RW	6271		0	272				REG_6271. Линия_2. ПИД. Коэффициент D_tv .REAL
GVL|REG_6274	I				0	Internal	0	FALSE	RW	6274		0	273				REG_6274. Газоанализатор1. Индикация порог 1
GVL|REG_6275	I				0	Internal	0	FALSE	RW	6275		0	274				REG_6275. Газоанализатор1. Индикация порог 2
GVL|REG_6285	I				0	Internal	0	FALSE	RW	6285		0	275				REG_6285. Газоанализатор2. Индикация порог 1
GVL|REG_6286	I				0	Internal	0	FALSE	RW	6286		0	276				REG_6286. Газоанализатор2. Индикация порог 2
GVL|REG_6306	I				0	Internal	0	FALSE	RW	6306		0	277				REG_6306. Fan1_Задаём задержку на вкл/откл.
GVL|REG_6308	I				0	Internal	0	FALSE	RW	6308		0	278				REG_6308. Fan1_Время работы после снижения загазованности ниже порога 1
GVL|REG_6311	I				0	Internal	0	FALSE	RW	6311		0	279				REG_6311. Fan2_Задаём задержку на вкл/откл.
GVL|REG_6313	I				0	Internal	0	FALSE	RW	6313		0	280				REG_6313. Fan2_Время работы после снижения загазованности ниже порога 1
